iter	precipitation	interception	throughfall	runoff	leak	evaporation	transpitation_0	transpitation_1	transpitation_2	transpitation_3	transpitation_4	transpiration1016	SWC_0	SWC_1	SWC_2	SWC_3	SWC_4	SWP_0	SWP_1	SWP_2	SWP_3	SWP_4
2125	0	0	0	0	0	0.000143928	0.000675248	0.000679463	0.000433554	0.000209083	0.000342061	0.00198022	0.258737	0.251794	0.246934	0.242391	0.274525	-0.0309685	-0.0351932	-0.0387025	-0.0423199	-0.0233411	
2126	0.8	1.28e-06	0	0	0	0.000205689	0.000595983	0.000831613	0.000584925	0.000292721	0.000471901	0.00240548	0.249928	0.24884	0.24585	0.24213	0.274172	-0.0367094	-0.0373447	-0.0395855	-0.0425615	-0.0234828	
2127	4	1.98139e-06	0.00276163	0	0	9.97566e-05	0.000662631	0.000235931	0.000197155	0.000109922	0.000183224	0.00108099	0.270587	0.245224	0.244388	0.241764	0.273686	-0.0250276	-0.0402361	-0.0408233	-0.0429033	-0.0236803	
2128	12.4	1.97786e-06	0.0111638	0	0	7.79967e-05	0.000758912	5.68071e-05	1.64516e-05	9.54153e-06	1.64719e-05	0.000625839	0.33345	0.262185	0.243895	0.241627	0.273497	-0.01	-0.0295101	-0.0412508	-0.0430324	-0.0237575	
2129	3.4	1.97531e-06	0.00216543	0	0	0.000135916	0.00152655	0.00014992	3.25993e-05	1.88779e-05	3.24653e-05	0.0013573	0.33345	0.267462	0.243854	0.241615	0.27348	-0.01	-0.0268651	-0.0412837	-0.0430429	-0.0237641	
2130	0	0	0	0	0	0.000224349	0.00186879	0.00032481	7.35592e-05	4.27916e-05	7.32879e-05	0.00187803	0.315941	0.26681	0.243772	0.241591	0.273446	-0.0125446	-0.0271347	-0.0413494	-0.0430636	-0.0237769	
2131	0	0	0	0	0	0.000214679	0.00169227	0.000613386	0.000150204	8.81802e-05	0.000150011	0.00220592	0.295106	0.265398	0.243589	0.241538	0.273371	-0.0168254	-0.027752	-0.0415015	-0.0431115	-0.0238065	
2132	0	0	0	0	0	0.00031234	0.00150528	0.00118414	0.000327047	0.000193213	0.000323147	0.00277098	0.27506	0.262731	0.243213	0.241427	0.273216	-0.0231286	-0.0290334	-0.0418254	-0.0432134	-0.0238689	
2133	0	0	0	0	0	0.000208675	0.000717502	0.00105873	0.000365771	0.000220962	0.000362736	0.00210298	0.25792	0.257583	0.242395	0.241186	0.272883	-0.0315335	-0.0318778	-0.042566	-0.0434438	-0.0240073	
2134	0	0	0	0	0	0.000272581	0.000628767	0.00126714	0.000531223	0.000329559	0.000532243	0.00267628	0.24802	0.25298	0.241481	0.24091	0.272509	-0.0383222	-0.034821	-0.043428	-0.0437123	-0.0241654	
2135	0	0	0	0	0	0.000271847	0.000424787	0.00108229	0.000571133	0.000370557	0.000588645	0.00239667	0.239013	0.24747	0.240153	0.240498	0.27196	-0.0463832	-0.0388692	-0.0447254	-0.0441175	-0.0244002	
2136	0	0	0	0	0	0.000283364	0.000348475	0.00106418	0.000675964	0.000460055	0.000718532	0.00258846	0.231932	0.242765	0.238725	0.240035	0.271354	-0.0544795	-0.0428591	-0.0461796	-0.0445792	-0.0246633	
2137	4.4	1.98078e-06	0.00316201	0	0	0.000223377	0.0012487	0.000546423	0.00043734	0.000334256	0.000540413	0.00255911	0.257833	0.238138	0.237035	0.23946	0.270613	-0.0314695	-0.0473595	-0.047984	-0.0451614	-0.0249894	
2138	0	0	0	0	0	0.000225379	0.000714956	0.000641659	0.000546526	0.000426208	0.000670084	0.00234169	0.243093	0.235762	0.235942	0.239042	0.270056	-0.0424284	-0.049903	-0.0491934	-0.0455892	-0.0252378	
2139	0.2	3.2e-07	0	0	0	0.000179948	0.000458904	0.000610582	0.000563455	0.000457103	0.00070609	0.00230515	0.234144	0.232972	0.234575	0.238509	0.269365	-0.0517496	-0.0531836	-0.0507769	-0.0461457	-0.0255517	
2140	4.6	1.98377e-06	0.00336014	0	0	0.000129333	0.00109018	0.000220448	0.000236003	0.000215672	0.000351932	0.0018947	0.261863	0.230317	0.233167	0.237938	0.268637	-0.0292264	-0.0566002	-0.0524839	-0.046753	-0.0258881	
2141	13.6	1.98216e-06	0.0123612	0	0	0.000148557	0.00199713	6.53018e-05	2.06869e-05	1.9468e-05	3.32801e-05	0.00169302	0.33345	0.246593	0.232577	0.237668	0.268274	-0.01	-0.0404848	-0.053214	-0.0470413	-0.0260572	
2142	0	0	0	0	0	0.000203132	0.00223818	0.000154683	5.06636e-05	4.80091e-05	8.17138e-05	0.00217402	0.311447	0.246309	0.232525	0.237644	0.26824	-0.0133266	-0.0406726	-0.0532713	-0.047065	-0.0260718	
2143	0	0	0	0	0	0.000279467	0.00223192	0.000397021	0.000138442	0.000132511	0.000223003	0.0025942	0.286271	0.245636	0.232398	0.237584	0.268156	-0.0192098	-0.0411406	-0.053416	-0.0471248	-0.0261085	
2144	0	0	0	0	0	0.000237975	0.00122775	0.000639934	0.000248303	0.000239374	0.000392629	0.00223646	0.261572	0.24391	0.232052	0.237418	0.267926	-0.0292822	-0.0424654	-0.0538332	-0.0472969	-0.0262129	
2145	0	0	0	0	0	0.000239333	0.000930253	0.000949273	0.000416675	0.000402389	0.000642111	0.0027032	0.246901	0.241128	0.231432	0.237119	0.267521	-0.0392246	-0.0449322	-0.0546368	-0.0476244	-0.026406	
2146	0	0	0	0	0	0.000186323	0.00052405	0.000836392	0.000439284	0.000431887	0.0006738	0.00233278	0.235735	0.237	0.23039	0.236616	0.266859	-0.050162	-0.049113	-0.0560487	-0.0481896	-0.0267298	
2147	0	0	0	0	0	0.000161061	0.00033572	0.000673817	0.000414195	0.000419159	0.00064589	0.00212917	0.228884	0.233364	0.229292	0.236076	0.266164	-0.0589799	-0.0532989	-0.0575944	-0.048807	-0.0270754	
2148	5.6	1.98283e-06	0.00436073	0	0	0.000178038	0.00144814	0.000221696	0.000165671	0.000187187	0.000309427	0.00192666	0.267354	0.230434	0.228256	0.235552	0.265499	-0.0265481	-0.0570505	-0.059103	-0.0494159	-0.0274118	
2149	0	0	0	0	0	0.000265302	0.00128943	0.000476992	0.000363336	0.00040477	0.000645582	0.00254667	0.250219	0.22947	0.227842	0.235318	0.265179	-0.0368265	-0.0583277	-0.0597072	-0.0496868	-0.0275729	
2150	4	1.98319e-06	0.0027605	0	0	0.000220315	0.00169014	0.000263723	0.000224067	0.000265169	0.000434819	0.00221369	0.262727	0.227397	0.226934	0.234812	0.264514	-0.0289841	-0.0613052	-0.0610925	-0.0502896	-0.0279181	
2151	22	1.98258e-06	0.0207609	0	0	0.000185785	0.00208856	0.000347005	1.32241e-05	1.58175e-05	2.69138e-05	0.0021826	0.33345	0.277609	0.226373	0.234481	0.264066	-0.01	-0.0228681	-0.061962	-0.0506877	-0.0281529	
2152	0.8	1.28e-06	0	0	0	0.000230487	0.00189763	0.000649248	2.71048e-05	3.2971e-05	5.60856e-05	0.002092	0.310259	0.276101	0.22634	0.234461	0.264038	-0.0135563	-0.0233588	-0.0620075	-0.0507092	-0.028166	
2153	7.6	1.9791e-06	0.00636306	0	0	8.87996e-05	0.000835767	0.00017428	5.20315e-06	6.29927e-06	1.07716e-05	0.00090271	0.33345	0.282224	0.226273	0.23442	0.26398	-0.01	-0.0213733	-0.0621053	-0.0507556	-0.0281945	
2154	11.8	1.97663e-06	0.0105646	0	0	0.000204084	0.00119459	0.00110123	8.30028e-06	8.3236e-06	1.41253e-05	0.00189966	0.33345	0.320195	0.227803	0.234412	0.263969	-0.01	-0.0121093	-0.060675	-0.0507642	-0.0281998	
2155	20	1.97554e-06	0.0187653	0	0	0.000168722	0.000700035	0.00109377	5.23782e-05	5.31165e-06	8.94911e-06	0.0015404	0.33345	0.333449	0.260912	0.234401	0.263954	-0.01	-0.00999999	-0.0316636	-0.0507758	-0.0282069	
2156	0.8	1.28e-06	0	0	0	0.000243478	0.000932252	0.00172913	9.53519e-05	9.79592e-06	1.64334e-05	0.00227412	0.324015	0.328694	0.260781	0.234395	0.263945	-0.0112779	-0.01062	-0.0317184	-0.0507828	-0.0282112	
2157	4	1.97451e-06	0.00276593	0	0	0.000211271	0.00114633	0.00126177	8.10298e-05	8.56693e-06	1.44505e-05	0.0018994	0.33345	0.324128	0.260543	0.234382	0.263928	-0.01	-0.0112644	-0.0318196	-0.050796	-0.0282192	
2158	25	1.97303e-06	0.0237669	0	0	0.000154352	0.000577958	0.000895391	0.000321888	4.13592e-06	6.76953e-06	0.00164595	0.33345	0.333449	0.307588	0.234573	0.263913	-0.01	-0.00999999	-0.0147087	-0.0506536	-0.0282262	
2159	31.8	1.96945e-06	0.0305691	0	0	9.49659e-05	0.000269141	0.000412966	0.000365139	1.05031e-05	3.23322e-06	0.000937285	0.33345	0.333449	0.333428	0.257497	0.263906	-0.01	-0.00999999	-0.0100027	-0.0335356	-0.0282295	
2160	0.8	1.28e-06	0	0	0	0.000113814	0.000380919	0.000628282	0.000571806	1.68647e-05	5.18985e-06	0.00131268	0.32962	0.331654	0.332515	0.257483	0.263903	-0.0104955	-0.0102286	-0.0101182	-0.0335417	-0.0282311	
2161	15.2	1.96396e-06	0.0139725	0	0	8.61383e-05	0.000231389	0.000354196	0.00031268	1.80889e-05	2.74288e-06	0.000748714	0.33345	0.333449	0.33345	0.271382	0.263898	-0.01	-0.00999999	-0.01	-0.0258954	-0.0282336	
2162	1.8	1.9614e-06	0.000574124	0	0	0.000156075	0.000458223	0.00068295	0.000601287	3.55592e-05	5.39819e-06	0.00138816	0.33345	0.332721	0.332668	0.271359	0.263895	-0.01	-0.010092	-0.0100987	-0.0259031	-0.0282349	
2163	13	1.95907e-06	0.0117756	0	0	0.000184246	0.000538125	0.000821213	0.000721253	7.11005e-05	6.2171e-06	0.0017588	0.33345	0.333449	0.33345	0.283026	0.263889	-0.01	-0.00999999	-0.01	-0.021262	-0.0282375	
2164	1.8	1.95876e-06	0.000575777	0	0	0.000206313	0.000638041	0.000908732	0.000851672	8.84729e-05	7.79449e-06	0.00201665	0.331763	0.329879	0.331647	0.282937	0.263883	-0.0102147	-0.0104611	-0.0102296	-0.021286	-0.0282405	
2165	2.6	1.95887e-06	0.00137571	0	0	0.000195457	0.000635008	0.000779482	0.000739077	8.21747e-05	7.31337e-06	0.00182286	0.33345	0.327552	0.329517	0.282826	0.263875	-0.01	-0.0107768	-0.0105093	-0.0213161	-0.0282442	
2166	8.4	1.95829e-06	0.00717607	0	0	0.000190321	0.000504373	0.00077049	0.000677549	7.40454e-05	5.83827e-06	0.00163072	0.33345	0.333449	0.33345	0.285102	0.263867	-0.01	-0.00999999	-0.01	-0.0206258	-0.0282478	
2167	5.2	1.95604e-06	0.00397748	0	0	0.00018251	0.000402397	0.0006157	0.000542345	6.55131e-05	4.6768e-06	0.00132378	0.33345	0.333449	0.33345	0.287313	0.263861	-0.01	-0.00999999	-0.01	-0.0199242	-0.0282506	
2168	0	0	0	0	0	0.000235357	0.000512891	0.000895883	0.000823863	0.00010279	7.35952e-06	0.00181159	0.327072	0.330773	0.332094	0.287231	0.263857	-0.0108423	-0.0103432	-0.010172	-0.0199444	-0.0282528	
2169	11.4	1.95218e-06	0.0101799	0	0	0.000106705	0.000254557	0.000389109	0.000342562	5.6639e-05	2.93543e-06	0.000899408	0.33345	0.333449	0.33345	0.294658	0.263849	-0.01	-0.00999999	-0.01	-0.0177914	-0.0282564	
2170	26.6	1.94952e-06	0.0253816	0	0	7.75171e-05	0.0001155	0.000175862	0.000154364	6.67086e-05	1.71193e-06	0.0004	0.33345	0.333449	0.33345	0.320962	0.267163	-0.01	-0.00999999	-0.01	-0.0120211	-0.0271433	
2171	19.8	1.94692e-06	0.0185832	0	0	8.14891e-05	0.000136214	0.000206424	0.000180105	0.000107753	4.0624e-06	0.000526369	0.33345	0.333449	0.33345	0.330886	0.277523	-0.01	-0.00999999	-0.01	-0.0103788	-0.0237938	
2172	7.2	1.94435e-06	0.00598478	0	0	0.0001583	0.000390853	0.000588322	0.000507845	0.000312503	1.41345e-05	0.00153216	0.33345	0.333449	0.33345	0.332041	0.281923	-0.01	-0.00999999	-0.01	-0.0102038	-0.0223777	
2173	0.2	3.2e-07	0	0	0	0.000246033	0.000367739	0.00063638	0.000574948	0.000364556	1.66219e-05	0.00150496	0.327081	0.330892	0.33218	0.33165	0.281908	-0.0108411	-0.0103277	-0.010161	-0.010254	-0.0223813	
2174	7.2	1.93947e-06	0.00598783	0	0	0.000191013	0.00030318	0.000458249	0.000397667	0.000248132	1.21926e-05	0.00108705	0.33345	0.333449	0.33345	0.332264	0.283571	-0.01	-0.00999999	-0.01	-0.0101709	-0.0218753	
2175	4	1.93688e-06	0.00278945	0	0	0.000152493	0.000305811	0.000462191	0.000400944	0.000251303	1.29787e-05	0.00108935	0.33345	0.333449	0.33345	0.332409	0.284706	-0.01	-0.00999999	-0.01	-0.0101493	-0.0215275	
2176	2.8	1.93422e-06	0.00159111	0	0	0.000139062	0.000333913	0.000503663	0.000435811	0.000272219	1.40889e-05	0.00124334	0.33345	0.333449	0.333446	0.332379	0.284752	-0.01	-0.00999999	-0.0100004	-0.0101536	-0.0215184	
2177	2.4	1.93165e-06	0.00119272	0	0	0.000145899	0.000334686	0.000505135	0.000428385	0.000270138	1.4113e-05	0.00117749	0.33345	0.333446	0.332882	0.332038	0.284738	-0.01	-0.0100004	-0.0100717	-0.0101971	-0.0215218	
2178	0	0	0	0	0	0.000250462	0.000526492	0.000903689	0.000791969	0.000508254	2.65488e-05	0.00229619	0.327598	0.33125	0.331811	0.331701	0.284723	-0.0107695	-0.010281	-0.0102085	-0.0102405	-0.0215252	
2179	42.4	1.92954e-06	0.041194	0	0.00503942	9.87386e-05	0.000184873	0.000278319	0.000240526	0.000156308	2.42504e-05	0.000812915	0.33345	0.333449	0.33345	0.33345	0.315809	-0.01	-0.00999999	-0.01	-0.01	-0.0132696	
2180	9.4	1.92629e-06	0.00819607	0	0.00290179	0.000120307	0.000252526	0.000379922	0.000327896	0.000212774	3.75269e-05	0.00110499	0.33345	0.333449	0.33345	0.33345	0.320231	-0.01	-0.00999999	-0.01	-0.01	-0.0123426	
2181	4.2	1.92269e-06	0.00299832	0	0.000752935	0.000165708	0.000304803	0.000459063	0.000396426	0.000257286	4.65976e-05	0.00122764	0.33345	0.333449	0.33345	0.33345	0.321127	-0.01	-0.00999999	-0.01	-0.01	-0.012167	
2182	12.6	1.91981e-06	0.0114001	0	0.00513601	1.55849e-05	1.06549e-05	1.56386e-05	1.36024e-05	9.12304e-06	1.98098e-06	3.31103e-05	0.33345	0.333449	0.33345	0.33345	0.326059	-0.01	-0.00999999	-0.01	-0.01	-0.011248	
2183	0.2	3.2e-07	0	0	0	0.000167009	0.000368478	0.000587137	0.000503967	0.000324882	6.78152e-05	0.00162079	0.331673	0.333382	0.333416	0.333438	0.326057	-0.0102262	-0.0100085	-0.0100043	-0.0100014	-0.0112482	
2184	7.6	1.9153e-06	0.00640294	0	0.00273056	0.000177059	0.000343088	0.000515897	0.000444399	0.000287575	6.29471e-05	0.00129471	0.33345	0.333449	0.33345	0.33345	0.327528	-0.01	-0.00999999	-0.01	-0.01	-0.0109842	
2185	6	1.91281e-06	0.00480449	0	0.00204902	0.000197604	0.000359492	0.000540816	0.00046621	0.000301946	6.80572e-05	0.00134998	0.33345	0.333449	0.33345	0.33345	0.32846	-0.01	-0.00999999	-0.01	-0.01	-0.0108224	
2186	0	0	0	0	0	0.00020589	0.00037583	0.000635769	0.000569186	0.000377271	8.5467e-05	0.00157986	0.327796	0.331098	0.332284	0.333072	0.32839	-0.0107423	-0.0103007	-0.0101477	-0.0100475	-0.0108317	
2187	2.2	1.90771e-06	0.00100768	0	0	0.000225981	0.000390418	0.000515343	0.000486883	0.000335251	7.70882e-05	0.00135782	0.331855	0.328334	0.330861	0.332601	0.328302	-0.010203	-0.0106688	-0.0103317	-0.0101073	-0.0108434	
2188	0.2	3.2e-07	0	0	0	0.000306212	0.000250546	0.000391751	0.000382669	0.00027027	6.26727e-05	0.000958394	0.324888	0.326094	0.329644	0.332182	0.328223	-0.0111514	-0.0109794	-0.0104924	-0.0101608	-0.0108539	
2189	0	0	0	0	0	0.00030949	0.000401102	0.00072175	0.000717047	0.000511855	0.000118492	0.00195726	0.319288	0.32439	0.328687	0.331844	0.328158	-0.0119959	-0.0112232	-0.0106209	-0.0102042	-0.0108625	
2190	0.2	3.2e-07	0	0	0	0.000227824	0.00031575	0.000644875	0.000674845	0.000502819	0.000118345	0.00170348	0.312999	0.321252	0.326895	0.331204	0.328036	-0.0130453	-0.0116908	-0.0108671	-0.010287	-0.0108788	
2191	0.2	3.2e-07	0	0	0	0.000214603	0.000196125	0.000443978	0.000484654	0.000375392	8.9822e-05	0.00123551	0.307695	0.318448	0.325208	0.330575	0.327914	-0.0140248	-0.0121298	-0.0111055	-0.0103692	-0.0108951	
2192	5	1.8955e-06	0.00381531	0	0	0.000205707	0.000557349	0.000507347	0.000505226	0.000409088	0.000100464	0.00170914	0.33345	0.320162	0.323996	0.330106	0.327821	-0.01	-0.0118611	-0.0112809	-0.0104311	-0.0109075	
2193	0	0	0	0	0	0.000224823	0.000535397	0.0005941	0.000610049	0.000505241	0.000125028	0.0018287	0.325628	0.317956	0.322733	0.329595	0.327718	-0.0110454	-0.0122113	-0.0114674	-0.010499	-0.0109214	
2194	19	1.8929e-06	0.0178169	0	0.00254895	6.15668e-05	7.78617e-05	0.000116987	0.000101247	6.60255e-05	1.51856e-05	0.000272545	0.33345	0.333449	0.33345	0.33345	0.328873	-0.01	-0.00999999	-0.01	-0.01	-0.0107567	
2195	7.6	1.89025e-06	0.0064186	0	0.00460044	0.000173018	0.000349432	0.000523678	0.000449363	0.000289625	6.84558e-05	0.00146274	0.33345	0.333449	0.33345	0.33345	0.33018	-0.01	-0.00999999	-0.01	-0.01	-0.0105267	
2196	7.8	1.88794e-06	0.00662004	0	0.00392244	0.000175092	0.000278216	0.000418239	0.000360278	0.000233119	5.67663e-05	0.00104441	0.33345	0.333449	0.33345	0.33345	0.331048	-0.01	-0.00999999	-0.01	-0.01	-0.0103816	
2197	0	0	0	0	0	0.000314394	0.000424414	0.000736215	0.000648979	0.000424925	0.000103421	0.00181753	0.327524	0.331631	0.332549	0.333158	0.330989	-0.0107798	-0.0102316	-0.0101139	-0.0100367	-0.0103892	
2198	0	0	0	0	0	0.000320748	0.000416361	0.000847161	0.000787503	0.000533882	0.000131253	0.00199195	0.320072	0.32843	0.330927	0.332627	0.330882	-0.0118724	-0.0106557	-0.0103231	-0.0101039	-0.0104029	
2199	0	0	0	0	0	0.00030637	0.000335575	0.000786101	0.000775515	0.000548634	0.000136735	0.00190325	0.312845	0.324747	0.328958	0.33196	0.330747	-0.0130717	-0.0111716	-0.0105844	-0.0101893	-0.0104204	
2200	3.2	1.88271e-06	0.0020233	0	0	0.000230388	0.000408985	0.000485628	0.000515239	0.000387012	9.93043e-05	0.0014501	0.327418	0.321329	0.327019	0.331274	0.330606	-0.0107949	-0.0116789	-0.0108498	-0.0102779	-0.0104387	
2201	0	0	0	0	0	0.000254829	0.000387586	0.000542071	0.000590422	0.000454319	0.00011751	0.00162114	0.32078	0.319218	0.325731	0.33079	0.330504	-0.0117637	-0.0120072	-0.0110308	-0.010341	-0.010452	
2202	15.8	1.87758e-06	0.0146265	0	0.00192077	0.000230921	0.000368885	0.00055391	0.000476263	0.000307614	7.50743e-05	0.00144997	0.33345	0.333449	0.33345	0.33345	0.331151	-0.01	-0.00999999	-0.01	-0.01	-0.0103662	
2203	5.6	1.87493e-06	0.00442817	0	0.00214324	0.000192925	0.000326697	0.000490487	0.000421873	0.000272595	6.71883e-05	0.00126792	0.33345	0.333449	0.33345	0.33345	0.331471	-0.01	-0.00999999	-0.01	-0.01	-0.0103129	
2204	3.4	1.87232e-06	0.0022298	0	0.000469979	0.000137942	0.000263335	0.000395975	0.00034125	0.000220948	5.46341e-05	0.0010889	0.33345	0.333449	0.33345	0.33345	0.331515	-0.01	-0.00999999	-0.01	-0.01	-0.0103057	
2205	4.2	1.86965e-06	0.00303147	0	0.00136916	0.000235223	0.000323209	0.000485852	0.000418387	0.000270687	6.72081e-05	0.00125654	0.33345	0.333449	0.33345	0.33345	0.331671	-0.01	-0.00999999	-0.01	-0.01	-0.0102794	
2206	1.4	1.86694e-06	0.000233161	0	0	0.000245667	0.000336723	0.000528052	0.000470903	0.000311319	7.77297e-05	0.00139749	0.330093	0.331337	0.332404	0.333111	0.331601	-0.0104328	-0.0102696	-0.0101324	-0.0100426	-0.0102883	
2207	7.4	1.86442e-06	0.00623474	0	0.00249069	0.000187756	0.00028099	0.000422739	0.000364482	0.000236119	5.91654e-05	0.000995716	0.33345	0.333449	0.33345	0.33345	0.331932	-0.01	-0.00999999	-0.01	-0.01	-0.0102364	
2208	18	1.86184e-06	0.0168363	0	0.0143308	0.000138704	0.000253911	0.000381362	0.000328245	0.00021228	5.4903e-05	0.00110371	0.33345	0.333449	0.33345	0.33345	0.332966	-0.01	-0.00999999	-0.01	-0.01	-0.010069	
2209	0.4	6.4e-07	0	0	0	0.000194116	0.000300826	0.000499945	0.000442107	0.000290705	7.55279e-05	0.00130554	0.328969	0.331792	0.332629	0.333184	0.33291	-0.0105827	-0.0102109	-0.0101037	-0.0100334	-0.0100761	
2210	0	0	0	0	0	0.000211315	0.000291212	0.000539196	0.000493953	0.000332438	8.69824e-05	0.00136327	0.323848	0.329618	0.331524	0.332821	0.332832	-0.011302	-0.0104958	-0.0102455	-0.0100793	-0.010086	
2211	0	0	0	0	0	0.000295227	0.000331104	0.000699544	0.000663037	0.000456484	0.000120104	0.00162355	0.317984	0.327274	0.330289	0.332406	0.332742	-0.0122038	-0.0108144	-0.0104068	-0.0101322	-0.0100974	
2212	2.2	1.85053e-06	0.00104342	0	0	0.000237185	0.000327046	0.000515361	0.00051745	0.000372268	9.97876e-05	0.00144387	0.322735	0.324232	0.328631	0.331835	0.332618	-0.0114667	-0.0112461	-0.0106284	-0.0102053	-0.0101131	
2213	0	0	0	0	0	0.000288396	0.000351377	0.000641173	0.000663479	0.000489098	0.000132086	0.00162848	0.31658	0.321991	0.327338	0.33137	0.332516	-0.0124335	-0.0115783	-0.0108056	-0.0102655	-0.0101262	
2214	0	0	0	0	0	0.000283305	0.000362014	0.000758103	0.000813366	0.00061858	0.000168775	0.0020469	0.310234	0.319204	0.325679	0.330758	0.332379	-0.0135439	-0.0120093	-0.0110381	-0.0103452	-0.0101435	
2215	11.4	1.84833e-06	0.0102448	0	0	7.99428e-05	0.000127341	0.000192033	0.000158247	9.57142e-05	2.74818e-05	0.00046261	0.33345	0.333449	0.332127	0.330052	0.332205	-0.01	-0.00999999	-0.0101692	-0.0104382	-0.0101658	
2216	11.6	1.84564e-06	0.0104465	0	0.00549733	0.000207063	0.000384666	0.000576795	0.000495015	0.000319006	8.27291e-05	0.0015745	0.33345	0.333449	0.33345	0.33345	0.333127	-0.01	-0.00999999	-0.01	-0.01	-0.0100455	
2217	1.8	1.84319e-06	0.000648009	0	0	0.000273446	0.000393837	0.000543751	0.000488999	0.000325327	8.54205e-05	0.00134693	0.33327	0.330976	0.332212	0.333051	0.333042	-0.0100226	-0.0103166	-0.0101569	-0.0100502	-0.0100563	
2218	0	0	0	0	0	0.000267162	0.000503552	0.000806289	0.000749434	0.000509024	0.000134141	0.00209855	0.32666	0.328612	0.33099	0.332644	0.332954	-0.0108998	-0.0106311	-0.0103149	-0.0101018	-0.0100674	
2219	0	0	0	0	0	0.000223911	0.000328052	0.000605382	0.000596429	0.000422766	0.000113159	0.00162054	0.319385	0.325106	0.329116	0.332008	0.332816	-0.0119803	-0.0111199	-0.010563	-0.0101831	-0.0100849	
2220	15.8	1.8416e-06	0.014649	0	0.00582927	0.000107631	0.000201217	0.000302404	0.00026065	0.000168892	4.42442e-05	0.000735195	0.33345	0.333449	0.33345	0.33345	0.333263	-0.01	-0.00999999	-0.01	-0.01	-0.0100258	
2221	19	1.83888e-06	0.0178507	0	0.0166003	9.21674e-05	0.000143318	0.00021526	0.000185585	0.000120305	3.17573e-05	0.000618695	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
2222	23.2	1.83616e-06	0.0220524	0	0.0212261	0.00013009	0.000160603	0.000241807	0.000208977	0.000135777	3.59129e-05	0.000578912	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
2223	11.8	1.83354e-06	0.010654	0	0.00970778	0.000163174	0.000237894	0.000356939	0.000306978	0.000198452	5.2278e-05	0.000981389	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
2224	12.4	1.83092e-06	0.0112557	0	0.00989476	0.000208367	0.000302006	0.000453617	0.000390144	0.000252019	6.63251e-05	0.00118986	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
2225	5	1.82831e-06	0.00385731	0	0.0021983	0.000194891	0.000226936	0.000341821	0.00029518	0.000191546	5.06166e-05	0.000875759	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
2226	1	1.6e-06	0	0	0	0.000245026	0.000315945	0.000532732	0.000469088	0.000307442	8.12174e-05	0.00133704	0.32873	0.331964	0.332712	0.33321	0.333398	-0.010615	-0.0101888	-0.0100932	-0.0100301	-0.0100066	
2227	0.6	9.6e-07	0	0	0	0.00028202	0.00035211	0.000678477	0.000618751	0.000414503	0.000110066	0.00165635	0.32275	0.329647	0.331539	0.332826	0.333314	-0.0114641	-0.0104919	-0.0102435	-0.0100787	-0.0100171	
2228	14	1.82083e-06	0.012862	0	0.00725238	9.61228e-05	0.000209842	0.000314852	0.000270762	0.000174995	4.60815e-05	0.000909781	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
2229	6.8	1.81773e-06	0.00566392	0	0.00443481	0.000212571	0.000281458	0.000423333	0.000364831	0.000236215	6.22977e-05	0.00110806	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
2230	1.6	1.81506e-06	0.000465586	0	0	0.000192229	0.000321076	0.000454452	0.000404083	0.000267058	7.0896e-05	0.00113992	0.333287	0.331645	0.332538	0.333154	0.333385	-0.0100205	-0.0102298	-0.0101153	-0.0100372	-0.0100081	
2231	0.2	3.2e-07	0	0	0	0.000324403	0.000394432	0.000654115	0.000597747	0.000401604	0.00010689	0.00161768	0.326832	0.329669	0.331527	0.332821	0.333312	-0.0108757	-0.010489	-0.010245	-0.0100794	-0.0100173	
2232	0	0	0	0	0	0.000391619	0.000468407	0.000933256	0.000887103	0.000611514	0.000163589	0.00231757	0.318971	0.326825	0.330033	0.332319	0.333202	-0.0120456	-0.0108767	-0.0104406	-0.0101433	-0.0100311	
2233	0	0	0	0	0	0.000280308	0.000361536	0.000826789	0.000839439	0.000608157	0.00016569	0.00210856	0.311484	0.322767	0.327815	0.331554	0.333034	-0.0133148	-0.0114619	-0.0107397	-0.0102415	-0.0100524	
2234	0	0	0	0	0	0.000234152	0.00022042	0.000559274	0.000602011	0.000458488	0.000127589	0.00137347	0.305527	0.319173	0.325717	0.330794	0.332863	-0.0144519	-0.0120142	-0.0110328	-0.0103405	-0.010074	
2235	1.2	1.8132e-06	6.67524e-05	0	0	0.000253779	0.000254534	0.000692169	0.000767925	0.000601625	0.00016913	0.00189786	0.301453	0.316741	0.324212	0.330221	0.332731	-0.0153043	-0.0124073	-0.0112492	-0.0104158	-0.0100907	
